strassenschluessel;bezeichnung
05974000004007715;Hökerweg
05974000004007716;Zigarrenmacherweg
05974000004007717;Wollweberweg
05974000004007718;Knopfmacherweg
05974000004007719;Schieferdeckerweg
05974000004007720;Laufburschenweg
05974000004007721;Nagelschmiedweg
05974000004007722;Stellmacherweg
05974000004007731;Borgelner Straße
05974000004007732;Brückenstraße
05974000004007733;Düster Weg
05974000004007734;Gartenkamp
05974000004007735;Hammer Landstraße
05974000004007736;Steinerbrücke
05974000004007741;Am Denkmal
05974000004007742;Am Hagedornsknapp
05974000004007743;Im Sodhoff
05974000004007744;Körbecker Weg
05974000004007745;Lanner
05974000004007746;Püttstraße
05974000004007747;Zur Steinkiste
05974000004007761;Brunnenstraße
05974000004007762;Huerweg
05974000004007763;Neuer Weg
05974000004007771;Am Dörmen
05974000004007772;Am Hilgenhaus
05974000004007773;Am Schloßberg
05974000004007774;Borggraben
05974000004007775;Endloser Weg
05974000004007776;Hammer Landstraße
05974000004007777;Hellbrink
05974000004007778;Kopperweg
05974000004007779;Milchstraße
05974000004007780;Schriewers Kamp
05974000004007781;Am Butterkamp
05974000004007801;Deiweg
05974000004007802;Grüner Weg
05974000004007803;Hesweg
05974000004007804;Hewingser Weg
05974000004007805;Kirchstraße
05974000004007806;Kleine Gasse
05974000004007807;Köchlingser Weg
05974000004007808;Rennefeld
05974000004007809;Riskenweg
05974000004007810;Sauerweg
05974000004007811;Schützenstraße
05974000004007812;Springstraße
05974000004007813;Twiete
05974000004007814;Wasserweg
05974000004007815;Windmühlenpfad
05974000004007816;Wierlauker Weg
05974000004007817;Hinter d.Schwarzen Felde
05974000004007818;Ernst-Blumendeller-Weg
05974000004007819;Wiggenbrink
05974000004007831;Am Friedhof
05974000004007832;Auf dem Bühl
05974000004007833;Bördenstraße
05974000004007834;Hessenweg
05974000004007835;Im Grund
05974000004007836;Im Grünen Winkel
05974000004007837;In den Gärten
05974000004007838;In der Twiete
05974000004007839;Kirchweg
05974000004007840;Kressweg
05974000004007841;Landwehr
05974000004007842;Talweg
05974000004007843;Niederbergheimer Straße
05974000004007844;Schmale Trift
05974000004007845;Stockumer Weg
05974000004007846;Alter Glockenweg
05974000004007847;Overweg
05974000004007848;Lange Wende
05974000004007849;Auf den langen Rücken
05974000004007861;Im Stiftsfeld
05974000004007862;Kampstraße
05974000004007871;Am Eichkamp
05974000004007872;Am Erlenbruch
05974000004007873;Auf der Wollmeine
05974000004007874;Zum Westbach
05974000004007881;Arnsberger Straße
05974000004007882;Kreuzpfad
05974000004007883;Lanner
05974000004007884;Am Bohnenpfad
05974000004007885;Am Hunnenberg
05974000004007891;Dahlweg
05974000004007892;Ellingser Weg
05974000004007893;Kutmecker Weg
05974000004007894;Lühringser Weg
05974000004007895;Meerhofweg
05974000004007896;Nienkamp
05974000004007897;Oestinghauser Landstraße
05974000004007898;Schleddestraße
05974000004007899;Thöningser Straße
05974000004007900;Willinghepper Straße
05974000004007901;Am Brink
05974000004007911;Alte Heerstraße
05974000004007912;Am Drusenbrink
05974000004007913;Am Weinberg
05974000004007914;An der Lanner
05974000004007915;Bachstraße
05974000004007916;Bergstraßer Weg
05974000004007917;Bohrweg
05974000004007918;Eichenweg
05974000004007919;Gährenweg
05974000004007920;Höhberg
05974000004007921;Holtweg
05974000004007922;Im Schloot
05974000004007923;Kirchplatz
05974000004007924;Ladestraße
05974000004007925;Lange Meile
05974000004007926;Lindweg
05974000004007927;Pieperberg
05974000004007928;Sieveringer Kirchweg
05974000004007929;Steinackerweg
