strassenschluessel;bezeichnung
057740000020G4836;Rathsee
057740000020G4837;Hellenkamp
057740000020G4839;Hiller
057740000020G4843;Hinterste Winkel
057740000020G4844;Hochwes
057740000020G4847;Holtgrewen Kamp
057740000020G4849;Im alten Bügge
057740000020G4859;Im Rott
057740000020G4861;Im Siebecke
057740000020G4871;Kamp
057740000020G4873;Kaninchenhöfe
057740000020G4875;Kerstenwinkel
057740000020G4877;Kirchrott
057740000020G4880;Kleiner Bentfelder See
057740000020G4881;Knolls Rott
057740000020G4883;Kohlhof
057740000020G4885;Kreuzmeer
057740000020G4887;Krollkamp
057740000020G4889;Krumme Brede
057740000020G4891;Kuhwinkel
057740000020G4895;Lauwiesen
